,img_names,labels,class_names,data_split
221,cat.10196.jpg,0,cat,train
222,cat.10197.jpg,0,cat,train
223,cat.10198.jpg,0,cat,train
224,cat.10199.jpg,0,cat,train
225,cat.102.jpg,0,cat,train
226,cat.1020.jpg,0,cat,train
227,cat.10200.jpg,0,cat,train
228,cat.10201.jpg,0,cat,train
229,cat.10202.jpg,0,cat,train
230,cat.10203.jpg,0,cat,train
231,cat.10204.jpg,0,cat,train
232,cat.10205.jpg,0,cat,train
233,cat.10206.jpg,0,cat,train
234,cat.10207.jpg,0,cat,train
235,cat.10208.jpg,0,cat,train
236,cat.10209.jpg,0,cat,train
237,cat.1021.jpg,0,cat,train
238,cat.10210.jpg,0,cat,train
239,cat.10211.jpg,0,cat,train
240,cat.10212.jpg,0,cat,train
241,cat.10213.jpg,0,cat,train
242,cat.10214.jpg,0,cat,train
243,cat.10215.jpg,0,cat,train
244,cat.10216.jpg,0,cat,train
245,cat.10217.jpg,0,cat,train
246,cat.10218.jpg,0,cat,train
247,cat.10219.jpg,0,cat,train
248,cat.1022.jpg,0,cat,train
249,cat.10220.jpg,0,cat,train
250,cat.10221.jpg,0,cat,train
251,cat.10222.jpg,0,cat,train
252,cat.10223.jpg,0,cat,train
253,cat.10224.jpg,0,cat,train
254,cat.10225.jpg,0,cat,train
255,cat.10226.jpg,0,cat,train
256,cat.10227.jpg,0,cat,train
257,cat.10228.jpg,0,cat,train
258,cat.10229.jpg,0,cat,train
259,cat.1023.jpg,0,cat,train
260,cat.10230.jpg,0,cat,train
261,cat.10231.jpg,0,cat,train
262,cat.10232.jpg,0,cat,train
263,cat.10233.jpg,0,cat,train
264,cat.10234.jpg,0,cat,train
265,cat.10235.jpg,0,cat,train
266,cat.10236.jpg,0,cat,train
267,cat.10237.jpg,0,cat,train
268,cat.10238.jpg,0,cat,train
269,cat.10239.jpg,0,cat,train
270,cat.1024.jpg,0,cat,train
271,cat.10240.jpg,0,cat,train
272,cat.10241.jpg,0,cat,train
273,cat.10242.jpg,0,cat,train
274,cat.10243.jpg,0,cat,train
275,cat.10244.jpg,0,cat,train
276,cat.10245.jpg,0,cat,train
277,cat.10246.jpg,0,cat,train
278,cat.10247.jpg,0,cat,train
279,cat.10248.jpg,0,cat,train
280,cat.10249.jpg,0,cat,train
281,cat.1025.jpg,0,cat,train
282,cat.10250.jpg,0,cat,train
283,cat.10251.jpg,0,cat,train
284,cat.10252.jpg,0,cat,train
285,cat.10253.jpg,0,cat,train
286,cat.10254.jpg,0,cat,train
287,cat.10255.jpg,0,cat,train
288,cat.10256.jpg,0,cat,train
289,cat.10257.jpg,0,cat,train
290,cat.10258.jpg,0,cat,train
291,cat.10259.jpg,0,cat,train
292,cat.1026.jpg,0,cat,train
293,cat.10260.jpg,0,cat,train
294,cat.10261.jpg,0,cat,train
295,cat.10262.jpg,0,cat,train
296,cat.10263.jpg,0,cat,train
297,cat.10264.jpg,0,cat,train
298,cat.10265.jpg,0,cat,train
299,cat.10266.jpg,0,cat,train
300,cat.10267.jpg,0,cat,train
301,cat.10268.jpg,0,cat,train
302,cat.10269.jpg,0,cat,train
303,cat.1027.jpg,0,cat,train
304,cat.10270.jpg,0,cat,train
305,cat.10271.jpg,0,cat,train
306,cat.10272.jpg,0,cat,train
307,cat.10273.jpg,0,cat,train
308,cat.10274.jpg,0,cat,train
309,cat.10275.jpg,0,cat,train
310,cat.10276.jpg,0,cat,train
311,cat.10277.jpg,0,cat,train
312,cat.10278.jpg,0,cat,train
313,cat.10279.jpg,0,cat,train
314,cat.1028.jpg,0,cat,train
315,cat.10280.jpg,0,cat,train
316,cat.10281.jpg,0,cat,train
317,cat.10282.jpg,0,cat,train
318,cat.10283.jpg,0,cat,train
319,cat.10284.jpg,0,cat,train
320,cat.10285.jpg,0,cat,train
321,cat.10286.jpg,0,cat,train
322,cat.10287.jpg,0,cat,train
323,cat.10288.jpg,0,cat,train
324,cat.10289.jpg,0,cat,train
325,cat.1029.jpg,0,cat,train
326,cat.10290.jpg,0,cat,train
327,cat.10291.jpg,0,cat,train
328,cat.10292.jpg,0,cat,train
329,cat.10293.jpg,0,cat,train
330,cat.10294.jpg,0,cat,train
331,cat.10295.jpg,0,cat,train
332,cat.10296.jpg,0,cat,train
333,cat.10297.jpg,0,cat,train
334,cat.10298.jpg,0,cat,train
335,cat.10299.jpg,0,cat,train
336,cat.103.jpg,0,cat,train
337,cat.1030.jpg,0,cat,train
338,cat.10300.jpg,0,cat,train
339,cat.10301.jpg,0,cat,train
340,cat.10302.jpg,0,cat,train
341,cat.10303.jpg,0,cat,train
342,cat.10304.jpg,0,cat,train
343,cat.10305.jpg,0,cat,train
344,cat.10306.jpg,0,cat,train
345,cat.10307.jpg,0,cat,train
346,cat.10308.jpg,0,cat,train
347,cat.10309.jpg,0,cat,train
348,cat.1031.jpg,0,cat,train
349,cat.10310.jpg,0,cat,train
350,cat.10311.jpg,0,cat,train
351,cat.10312.jpg,0,cat,train
352,cat.10313.jpg,0,cat,train
353,cat.10314.jpg,0,cat,train
354,cat.10315.jpg,0,cat,train
355,cat.10316.jpg,0,cat,train
356,cat.10317.jpg,0,cat,train
357,cat.10318.jpg,0,cat,train
358,cat.10319.jpg,0,cat,train
359,cat.1032.jpg,0,cat,train
360,cat.10320.jpg,0,cat,train
361,cat.10321.jpg,0,cat,train
362,cat.10322.jpg,0,cat,train
363,cat.10323.jpg,0,cat,train
364,cat.10324.jpg,0,cat,train
365,cat.10325.jpg,0,cat,train
366,cat.10326.jpg,0,cat,train
367,cat.10327.jpg,0,cat,train
368,cat.10328.jpg,0,cat,train
369,cat.10329.jpg,0,cat,train
370,cat.1033.jpg,0,cat,train
371,cat.10330.jpg,0,cat,train
372,cat.10331.jpg,0,cat,train
373,cat.10332.jpg,0,cat,train
374,cat.10333.jpg,0,cat,train
375,cat.10334.jpg,0,cat,train
376,cat.10335.jpg,0,cat,train
377,cat.10336.jpg,0,cat,train
378,cat.10337.jpg,0,cat,train
379,cat.10338.jpg,0,cat,train
380,cat.10339.jpg,0,cat,train
381,cat.1034.jpg,0,cat,train
382,cat.10340.jpg,0,cat,train
383,cat.10341.jpg,0,cat,train
384,cat.10342.jpg,0,cat,train
385,cat.10343.jpg,0,cat,train
386,cat.10344.jpg,0,cat,train
387,cat.10345.jpg,0,cat,train
388,cat.10346.jpg,0,cat,train
389,cat.10347.jpg,0,cat,train
390,cat.10348.jpg,0,cat,train
391,cat.10349.jpg,0,cat,train
392,cat.1035.jpg,0,cat,train
393,cat.10350.jpg,0,cat,train
394,cat.10351.jpg,0,cat,train
395,cat.10352.jpg,0,cat,train
396,cat.10353.jpg,0,cat,train
397,cat.10354.jpg,0,cat,train
398,cat.10355.jpg,0,cat,train
399,cat.10356.jpg,0,cat,train
400,cat.10357.jpg,0,cat,train
401,cat.10358.jpg,0,cat,train
402,cat.10359.jpg,0,cat,train
403,cat.1036.jpg,0,cat,train
404,cat.10360.jpg,0,cat,train
405,cat.10361.jpg,0,cat,train
406,cat.10362.jpg,0,cat,train
407,cat.10363.jpg,0,cat,train
408,cat.10364.jpg,0,cat,train
409,cat.10365.jpg,0,cat,train
410,cat.10366.jpg,0,cat,train
411,cat.10367.jpg,0,cat,train
412,cat.10368.jpg,0,cat,train
413,cat.10369.jpg,0,cat,train
414,cat.1037.jpg,0,cat,train
415,cat.10370.jpg,0,cat,train
416,cat.10371.jpg,0,cat,train
417,cat.10372.jpg,0,cat,train
418,cat.10373.jpg,0,cat,train
419,cat.10374.jpg,0,cat,train
420,cat.10375.jpg,0,cat,train
421,cat.10376.jpg,0,cat,train
422,cat.10377.jpg,0,cat,train
423,cat.10378.jpg,0,cat,train
424,cat.10379.jpg,0,cat,train
425,cat.1038.jpg,0,cat,train
426,cat.10380.jpg,0,cat,train
427,cat.10381.jpg,0,cat,train
428,cat.10382.jpg,0,cat,train
429,cat.10383.jpg,0,cat,train
430,cat.10384.jpg,0,cat,train
431,cat.10385.jpg,0,cat,train
432,cat.10386.jpg,0,cat,train
433,cat.10387.jpg,0,cat,train
434,cat.10388.jpg,0,cat,train
435,cat.10389.jpg,0,cat,train
436,cat.1039.jpg,0,cat,train
437,cat.10390.jpg,0,cat,train
438,cat.10391.jpg,0,cat,train
439,cat.10392.jpg,0,cat,train
440,cat.10393.jpg,0,cat,train
441,cat.10394.jpg,0,cat,train
442,cat.10395.jpg,0,cat,train
443,cat.10396.jpg,0,cat,train
444,cat.10397.jpg,0,cat,train
445,cat.10398.jpg,0,cat,train
446,cat.10399.jpg,0,cat,train
447,cat.104.jpg,0,cat,train
448,cat.1040.jpg,0,cat,train
449,cat.10400.jpg,0,cat,train
450,cat.10401.jpg,0,cat,train
451,cat.10402.jpg,0,cat,train
452,cat.10403.jpg,0,cat,train
453,cat.10404.jpg,0,cat,train
454,cat.10405.jpg,0,cat,train
455,cat.10406.jpg,0,cat,train
456,cat.10407.jpg,0,cat,train
457,cat.10408.jpg,0,cat,train
458,cat.10409.jpg,0,cat,train
459,cat.1041.jpg,0,cat,train
460,cat.10410.jpg,0,cat,train
461,cat.10411.jpg,0,cat,train
462,cat.10412.jpg,0,cat,train
463,cat.10413.jpg,0,cat,train
464,cat.10414.jpg,0,cat,train
465,cat.10415.jpg,0,cat,train
466,cat.10416.jpg,0,cat,train
467,cat.10417.jpg,0,cat,train
468,cat.10418.jpg,0,cat,train
469,cat.10419.jpg,0,cat,train
470,cat.1042.jpg,0,cat,train
471,cat.10420.jpg,0,cat,train
472,cat.10421.jpg,0,cat,train
473,cat.10422.jpg,0,cat,train
474,cat.10423.jpg,0,cat,train
475,cat.10424.jpg,0,cat,train
476,cat.10425.jpg,0,cat,train
477,cat.10426.jpg,0,cat,train
478,cat.10427.jpg,0,cat,train
479,cat.10428.jpg,0,cat,train
480,cat.10429.jpg,0,cat,train
481,cat.1043.jpg,0,cat,train
482,cat.10430.jpg,0,cat,train
483,cat.10431.jpg,0,cat,train
484,cat.10432.jpg,0,cat,train
485,cat.10433.jpg,0,cat,train
486,cat.10434.jpg,0,cat,train
487,cat.10435.jpg,0,cat,train
488,cat.10436.jpg,0,cat,train
489,cat.10437.jpg,0,cat,train
490,cat.10438.jpg,0,cat,train
491,cat.10439.jpg,0,cat,train
492,cat.1044.jpg,0,cat,train
493,cat.10440.jpg,0,cat,train
494,cat.10441.jpg,0,cat,train
495,cat.10442.jpg,0,cat,train
496,cat.10443.jpg,0,cat,train
497,cat.10444.jpg,0,cat,train
498,cat.10445.jpg,0,cat,train
499,cat.10446.jpg,0,cat,train
500,cat.10447.jpg,0,cat,train
501,cat.10448.jpg,0,cat,train
502,cat.10449.jpg,0,cat,train
503,cat.1045.jpg,0,cat,train
504,cat.10450.jpg,0,cat,train
505,cat.10451.jpg,0,cat,train
506,cat.10452.jpg,0,cat,train
507,cat.10453.jpg,0,cat,train
508,cat.10454.jpg,0,cat,train
509,cat.10455.jpg,0,cat,train
510,cat.10456.jpg,0,cat,train
511,cat.10457.jpg,0,cat,train
512,cat.10458.jpg,0,cat,train
513,cat.10459.jpg,0,cat,train
514,cat.1046.jpg,0,cat,train
515,cat.10460.jpg,0,cat,train
516,cat.10461.jpg,0,cat,train
517,cat.10462.jpg,0,cat,train
518,cat.10463.jpg,0,cat,train
519,cat.10464.jpg,0,cat,train
520,cat.10465.jpg,0,cat,train
521,cat.10466.jpg,0,cat,train
522,cat.10467.jpg,0,cat,train
523,cat.10468.jpg,0,cat,train
524,cat.10469.jpg,0,cat,train
525,cat.1047.jpg,0,cat,train
526,cat.10470.jpg,0,cat,train
527,cat.10471.jpg,0,cat,train
528,cat.10472.jpg,0,cat,train
529,cat.10473.jpg,0,cat,train
530,cat.10474.jpg,0,cat,train
531,cat.10475.jpg,0,cat,train
532,cat.10476.jpg,0,cat,train
533,cat.10477.jpg,0,cat,train
534,cat.10478.jpg,0,cat,train
535,cat.10479.jpg,0,cat,train
536,cat.1048.jpg,0,cat,train
537,cat.10480.jpg,0,cat,train
538,cat.10481.jpg,0,cat,train
539,cat.10482.jpg,0,cat,train
540,cat.10483.jpg,0,cat,train
541,cat.10484.jpg,0,cat,train
542,cat.10485.jpg,0,cat,train
543,cat.10486.jpg,0,cat,train
544,cat.10487.jpg,0,cat,train
545,cat.10488.jpg,0,cat,train
546,cat.10489.jpg,0,cat,train
547,cat.1049.jpg,0,cat,train
548,cat.10490.jpg,0,cat,train
549,cat.10491.jpg,0,cat,train
550,cat.10492.jpg,0,cat,train
551,cat.10493.jpg,0,cat,train
552,cat.10494.jpg,0,cat,train
553,cat.10495.jpg,0,cat,train
554,cat.10496.jpg,0,cat,train
555,cat.10497.jpg,0,cat,train
556,cat.10498.jpg,0,cat,train
557,cat.10499.jpg,0,cat,train
558,cat.105.jpg,0,cat,train
559,cat.1050.jpg,0,cat,train
560,cat.10500.jpg,0,cat,train
561,cat.10501.jpg,0,cat,train
562,cat.10502.jpg,0,cat,train
563,cat.10503.jpg,0,cat,train
564,cat.10504.jpg,0,cat,train
565,cat.10505.jpg,0,cat,train
566,cat.10506.jpg,0,cat,train
567,cat.10507.jpg,0,cat,train
568,cat.10508.jpg,0,cat,train
569,cat.10509.jpg,0,cat,train
570,cat.1051.jpg,0,cat,train
571,cat.10510.jpg,0,cat,train
572,cat.10511.jpg,0,cat,train
573,cat.10512.jpg,0,cat,train
574,cat.10513.jpg,0,cat,train
575,cat.10514.jpg,0,cat,train
576,cat.10515.jpg,0,cat,train
577,cat.10516.jpg,0,cat,train
578,cat.10517.jpg,0,cat,train
579,cat.10518.jpg,0,cat,train
580,cat.10519.jpg,0,cat,train
581,cat.1052.jpg,0,cat,train
582,cat.10520.jpg,0,cat,train
583,cat.10521.jpg,0,cat,train
584,cat.10522.jpg,0,cat,train
585,cat.10523.jpg,0,cat,train
586,cat.10524.jpg,0,cat,train
587,cat.10525.jpg,0,cat,train
588,cat.10526.jpg,0,cat,train
589,cat.10527.jpg,0,cat,train
590,cat.10528.jpg,0,cat,train
591,cat.10529.jpg,0,cat,train
592,cat.1053.jpg,0,cat,train
593,cat.10530.jpg,0,cat,train
594,cat.10531.jpg,0,cat,train
595,cat.10532.jpg,0,cat,train
596,cat.10533.jpg,0,cat,train
597,cat.10534.jpg,0,cat,train
598,cat.10535.jpg,0,cat,train
599,cat.10536.jpg,0,cat,train
600,cat.10537.jpg,0,cat,train
601,cat.10538.jpg,0,cat,train
602,cat.10539.jpg,0,cat,train
603,cat.1054.jpg,0,cat,train
604,cat.10540.jpg,0,cat,train
605,cat.10541.jpg,0,cat,train
606,cat.10542.jpg,0,cat,train
607,cat.10543.jpg,0,cat,train
608,cat.10544.jpg,0,cat,train
609,cat.10545.jpg,0,cat,train
610,cat.10546.jpg,0,cat,train
611,cat.10547.jpg,0,cat,train
612,cat.10548.jpg,0,cat,train
613,cat.10549.jpg,0,cat,train
614,cat.1055.jpg,0,cat,train
615,cat.10550.jpg,0,cat,train
616,cat.10551.jpg,0,cat,train
617,cat.10552.jpg,0,cat,train
618,cat.10553.jpg,0,cat,train
619,cat.10554.jpg,0,cat,train
620,cat.10555.jpg,0,cat,train
621,cat.10556.jpg,0,cat,train
622,cat.10557.jpg,0,cat,train
623,cat.10558.jpg,0,cat,train
624,cat.10559.jpg,0,cat,train
625,cat.1056.jpg,0,cat,train
626,cat.10560.jpg,0,cat,train
627,cat.10561.jpg,0,cat,train
628,cat.10562.jpg,0,cat,train
629,cat.10563.jpg,0,cat,train
630,cat.10564.jpg,0,cat,train
631,cat.10565.jpg,0,cat,train
632,cat.10566.jpg,0,cat,train
633,cat.10567.jpg,0,cat,train
634,cat.10568.jpg,0,cat,train
635,cat.10569.jpg,0,cat,train
636,cat.1057.jpg,0,cat,train
637,cat.10570.jpg,0,cat,train
638,cat.10571.jpg,0,cat,train
639,cat.10572.jpg,0,cat,train
640,cat.10573.jpg,0,cat,train
641,cat.10574.jpg,0,cat,train
642,cat.10575.jpg,0,cat,train
643,cat.10576.jpg,0,cat,train
644,cat.10577.jpg,0,cat,train
645,cat.10578.jpg,0,cat,train
646,cat.10579.jpg,0,cat,train
647,cat.1058.jpg,0,cat,train
648,cat.10580.jpg,0,cat,train
649,cat.10581.jpg,0,cat,train
650,cat.10582.jpg,0,cat,train
651,cat.10583.jpg,0,cat,train
652,cat.10584.jpg,0,cat,train
653,cat.10585.jpg,0,cat,train
654,cat.10586.jpg,0,cat,train
655,cat.10587.jpg,0,cat,train
656,cat.10588.jpg,0,cat,train
657,cat.10589.jpg,0,cat,train
658,cat.1059.jpg,0,cat,train
659,cat.10590.jpg,0,cat,train
660,cat.10591.jpg,0,cat,train
661,cat.10592.jpg,0,cat,train
662,cat.10593.jpg,0,cat,train
663,cat.10594.jpg,0,cat,train
664,cat.10595.jpg,0,cat,train
665,cat.10596.jpg,0,cat,train
666,cat.10597.jpg,0,cat,train
667,cat.10598.jpg,0,cat,train
668,cat.10599.jpg,0,cat,train
669,cat.106.jpg,0,cat,train
670,cat.1060.jpg,0,cat,train
671,cat.10600.jpg,0,cat,train
672,cat.10601.jpg,0,cat,train
673,cat.10602.jpg,0,cat,train
674,cat.10603.jpg,0,cat,train
675,cat.10604.jpg,0,cat,train
676,cat.10605.jpg,0,cat,train
677,cat.10606.jpg,0,cat,train
678,cat.10607.jpg,0,cat,train
679,cat.10608.jpg,0,cat,train
680,cat.10609.jpg,0,cat,train
681,cat.1061.jpg,0,cat,train
682,cat.10610.jpg,0,cat,train
683,cat.10611.jpg,0,cat,train
684,cat.10612.jpg,0,cat,train
685,cat.10613.jpg,0,cat,train
686,cat.10614.jpg,0,cat,train
687,cat.10615.jpg,0,cat,train
688,cat.10616.jpg,0,cat,train
689,cat.10617.jpg,0,cat,train
690,cat.10618.jpg,0,cat,train
691,cat.10619.jpg,0,cat,train
692,cat.1062.jpg,0,cat,train
693,cat.10620.jpg,0,cat,train
694,cat.10621.jpg,0,cat,train
695,cat.10622.jpg,0,cat,train
696,cat.10623.jpg,0,cat,train
697,cat.10624.jpg,0,cat,train
698,cat.10625.jpg,0,cat,train
699,cat.10626.jpg,0,cat,train
700,cat.10627.jpg,0,cat,train
701,cat.10628.jpg,0,cat,train
702,cat.10629.jpg,0,cat,train
703,cat.1063.jpg,0,cat,train
704,cat.10630.jpg,0,cat,train
705,cat.10631.jpg,0,cat,train
706,cat.10632.jpg,0,cat,train
707,cat.10633.jpg,0,cat,train
708,cat.10634.jpg,0,cat,train
709,cat.10635.jpg,0,cat,train
710,cat.10636.jpg,0,cat,train
711,cat.10637.jpg,0,cat,train
712,cat.10638.jpg,0,cat,train
713,cat.10639.jpg,0,cat,train
714,cat.1064.jpg,0,cat,train
715,cat.10640.jpg,0,cat,train
716,cat.10641.jpg,0,cat,train
717,cat.10642.jpg,0,cat,train
718,cat.10643.jpg,0,cat,train
719,cat.10644.jpg,0,cat,train
720,cat.10645.jpg,0,cat,train
721,cat.10646.jpg,0,cat,train
722,cat.10647.jpg,0,cat,train
723,cat.10648.jpg,0,cat,train
724,cat.10649.jpg,0,cat,train
725,cat.1065.jpg,0,cat,train
726,cat.10650.jpg,0,cat,train
727,cat.10651.jpg,0,cat,train
728,cat.10652.jpg,0,cat,train
729,cat.10653.jpg,0,cat,train
730,cat.10654.jpg,0,cat,train
731,cat.10655.jpg,0,cat,train
732,cat.10656.jpg,0,cat,train
733,cat.10657.jpg,0,cat,train
734,cat.10658.jpg,0,cat,train
