,img_names,labels,class_names,data_split
221,dog.10015.jpg,1,dog,train
222,dog.10016.jpg,1,dog,train
223,dog.10017.jpg,1,dog,train
224,dog.10018.jpg,1,dog,train
225,dog.10019.jpg,1,dog,train
226,dog.1002.jpg,1,dog,train
227,dog.10020.jpg,1,dog,train
228,dog.10021.jpg,1,dog,train
229,dog.10022.jpg,1,dog,train
230,dog.10023.jpg,1,dog,train
231,dog.10024.jpg,1,dog,train
232,dog.10025.jpg,1,dog,train
233,dog.10026.jpg,1,dog,train
234,dog.10027.jpg,1,dog,train
235,dog.10028.jpg,1,dog,train
236,dog.10029.jpg,1,dog,train
237,dog.1003.jpg,1,dog,train
238,dog.10030.jpg,1,dog,train
239,dog.10031.jpg,1,dog,train
240,dog.10032.jpg,1,dog,train
241,dog.10033.jpg,1,dog,train
242,dog.10034.jpg,1,dog,train
243,dog.10035.jpg,1,dog,train
244,dog.10036.jpg,1,dog,train
245,dog.10037.jpg,1,dog,train
246,dog.10038.jpg,1,dog,train
247,dog.10039.jpg,1,dog,train
248,dog.1004.jpg,1,dog,train
249,dog.10040.jpg,1,dog,train
250,dog.10041.jpg,1,dog,train
251,dog.10042.jpg,1,dog,train
252,dog.10043.jpg,1,dog,train
253,dog.10044.jpg,1,dog,train
254,dog.10045.jpg,1,dog,train
255,dog.10046.jpg,1,dog,train
256,dog.10047.jpg,1,dog,train
257,dog.10048.jpg,1,dog,train
258,dog.10049.jpg,1,dog,train
259,dog.1005.jpg,1,dog,train
260,dog.10050.jpg,1,dog,train
261,dog.10051.jpg,1,dog,train
262,dog.10052.jpg,1,dog,train
263,dog.10053.jpg,1,dog,train
264,dog.10054.jpg,1,dog,train
265,dog.10055.jpg,1,dog,train
266,dog.10056.jpg,1,dog,train
267,dog.10057.jpg,1,dog,train
268,dog.10058.jpg,1,dog,train
269,dog.10059.jpg,1,dog,train
270,dog.1006.jpg,1,dog,train
271,dog.10060.jpg,1,dog,train
272,dog.10061.jpg,1,dog,train
273,dog.10062.jpg,1,dog,train
274,dog.10063.jpg,1,dog,train
275,dog.10064.jpg,1,dog,train
276,dog.10065.jpg,1,dog,train
277,dog.10066.jpg,1,dog,train
278,dog.10067.jpg,1,dog,train
279,dog.10068.jpg,1,dog,train
280,dog.10069.jpg,1,dog,train
281,dog.1007.jpg,1,dog,train
282,dog.10070.jpg,1,dog,train
283,dog.10071.jpg,1,dog,train
284,dog.10072.jpg,1,dog,train
285,dog.10073.jpg,1,dog,train
286,dog.10074.jpg,1,dog,train
287,dog.10075.jpg,1,dog,train
288,dog.10076.jpg,1,dog,train
289,dog.10077.jpg,1,dog,train
290,dog.10078.jpg,1,dog,train
291,dog.10079.jpg,1,dog,train
292,dog.1008.jpg,1,dog,train
293,dog.10080.jpg,1,dog,train
294,dog.10081.jpg,1,dog,train
295,dog.10082.jpg,1,dog,train
296,dog.10083.jpg,1,dog,train
297,dog.10084.jpg,1,dog,train
298,dog.10085.jpg,1,dog,train
299,dog.10086.jpg,1,dog,train
300,dog.10087.jpg,1,dog,train
301,dog.10088.jpg,1,dog,train
302,dog.10089.jpg,1,dog,train
303,dog.1009.jpg,1,dog,train
304,dog.10090.jpg,1,dog,train
305,dog.10091.jpg,1,dog,train
306,dog.10092.jpg,1,dog,train
307,dog.10093.jpg,1,dog,train
308,dog.10094.jpg,1,dog,train
309,dog.10095.jpg,1,dog,train
310,dog.10096.jpg,1,dog,train
311,dog.10097.jpg,1,dog,train
312,dog.10098.jpg,1,dog,train
313,dog.10099.jpg,1,dog,train
314,dog.101.jpg,1,dog,train
315,dog.1010.jpg,1,dog,train
316,dog.10100.jpg,1,dog,train
317,dog.10101.jpg,1,dog,train
318,dog.10102.jpg,1,dog,train
319,dog.10103.jpg,1,dog,train
320,dog.10104.jpg,1,dog,train
321,dog.10105.jpg,1,dog,train
322,dog.10106.jpg,1,dog,train
323,dog.10107.jpg,1,dog,train
324,dog.10108.jpg,1,dog,train
325,dog.10109.jpg,1,dog,train
326,dog.1011.jpg,1,dog,train
327,dog.10110.jpg,1,dog,train
328,dog.10111.jpg,1,dog,train
329,dog.10112.jpg,1,dog,train
330,dog.10113.jpg,1,dog,train
331,dog.10114.jpg,1,dog,train
332,dog.10115.jpg,1,dog,train
333,dog.10116.jpg,1,dog,train
334,dog.10117.jpg,1,dog,train
335,dog.10118.jpg,1,dog,train
336,dog.10119.jpg,1,dog,train
337,dog.1012.jpg,1,dog,train
338,dog.10120.jpg,1,dog,train
339,dog.10121.jpg,1,dog,train
340,dog.10122.jpg,1,dog,train
341,dog.10123.jpg,1,dog,train
342,dog.10124.jpg,1,dog,train
343,dog.10125.jpg,1,dog,train
344,dog.10126.jpg,1,dog,train
345,dog.10127.jpg,1,dog,train
346,dog.10128.jpg,1,dog,train
347,dog.10129.jpg,1,dog,train
348,dog.1013.jpg,1,dog,train
349,dog.10130.jpg,1,dog,train
350,dog.10131.jpg,1,dog,train
351,dog.10132.jpg,1,dog,train
352,dog.10133.jpg,1,dog,train
353,dog.10134.jpg,1,dog,train
354,dog.10135.jpg,1,dog,train
355,dog.10136.jpg,1,dog,train
356,dog.10137.jpg,1,dog,train
357,dog.10138.jpg,1,dog,train
358,dog.10139.jpg,1,dog,train
359,dog.1014.jpg,1,dog,train
360,dog.10140.jpg,1,dog,train
361,dog.10141.jpg,1,dog,train
362,dog.10142.jpg,1,dog,train
363,dog.10143.jpg,1,dog,train
364,dog.10144.jpg,1,dog,train
365,dog.10145.jpg,1,dog,train
366,dog.10146.jpg,1,dog,train
367,dog.10147.jpg,1,dog,train
368,dog.10148.jpg,1,dog,train
369,dog.10149.jpg,1,dog,train
370,dog.1015.jpg,1,dog,train
371,dog.10150.jpg,1,dog,train
372,dog.10151.jpg,1,dog,train
373,dog.10152.jpg,1,dog,train
374,dog.10153.jpg,1,dog,train
375,dog.10154.jpg,1,dog,train
376,dog.10155.jpg,1,dog,train
377,dog.10156.jpg,1,dog,train
378,dog.10157.jpg,1,dog,train
379,dog.10158.jpg,1,dog,train
380,dog.10159.jpg,1,dog,train
381,dog.1016.jpg,1,dog,train
382,dog.10160.jpg,1,dog,train
383,dog.10161.jpg,1,dog,train
384,dog.10162.jpg,1,dog,train
385,dog.10163.jpg,1,dog,train
386,dog.10164.jpg,1,dog,train
387,dog.10165.jpg,1,dog,train
388,dog.10166.jpg,1,dog,train
389,dog.10167.jpg,1,dog,train
390,dog.10168.jpg,1,dog,train
391,dog.10169.jpg,1,dog,train
392,dog.1017.jpg,1,dog,train
393,dog.10170.jpg,1,dog,train
394,dog.10171.jpg,1,dog,train
395,dog.10172.jpg,1,dog,train
396,dog.10173.jpg,1,dog,train
397,dog.10174.jpg,1,dog,train
398,dog.10175.jpg,1,dog,train
399,dog.10176.jpg,1,dog,train
